2016-03-31 13:48:46,459 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:46,483 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:46,516 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:46,546 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:46,578 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:46,609 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:46,641 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:46,667 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:46,697 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:46,730 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:46,762 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:46,792 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:46,823 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:46,849 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:46,881 | sensor   | DEBUG    | 005|-49|-27|)
2016-03-31 13:48:46,913 | sensor   | DEBUG    | 005|-48|-26|)
2016-03-31 13:48:46,943 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:46,976 | sensor   | DEBUG    | 005|-49|-25|)
2016-03-31 13:48:47,006 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:47,036 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:47,063 | sensor   | DEBUG    | 005|-49|-25|)
2016-03-31 13:48:47,071 | features | DEBUG    | [0.25098232205526344, 0.3774474680833336, 2.0, 1.7595003445995587, 0.16335091553561773, 4.918376732978067, 4.918376732978067, 2.0, 55.64381049523011, 0.42440324013397973, -48.90625, 126.0, 126.0, 3096.375, 126.0, 0.30541413703794223, 126.0, 0.007649179572650733, -26.0625, 0.24301258837812542, 0.36962136001005813, 1.0, 0.03165514900636017, 5.0, 163150.0]
